Date,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2024-07-31,17434,11498.0,342.0,20937.0,4846.0,77.0
2024-08-01,17225,11114.0,333.0,20758.0,5031.0,79.0
2024-08-02,16929,10875.0,256.0,19123.0,4654.0,64.0
2024-08-03,4804,6173.0,357.0,8623.0,2.0,26.0
2024-08-04,2670,4615.0,357.0,6727.0,4791.0,13.0
2024-08-05,16357,10340.0,357.0,18935.0,4791.0,64.0
2024-08-06,17690,11279.0,375.0,21424.0,5094.0,85.0
2024-08-07,17505,11695.0,349.0,21288.0,4961.0,76.0
2024-08-08,16928,11291.0,304.0,20763.0,5036.0,101.0
2024-08-09,16200,10787.0,244.0,18997.0,4777.0,62.0
2024-08-10,4835,6329.0,342.0,8639.0,5096.0,17.0
2024-08-11,2744,4452.0,342.0,6776.0,5096.0,14.0
2024-08-12,16707,10417.0,342.0,19550.0,5096.0,68.0
2024-08-13,17482,11274.0,369.0,21350.0,4838.0,75.0
2024-08-14,17174,11025.0,351.0,20487.0,4889.0,51.0
2024-08-15,17446,11231.0,321.0,20844.0,4524.0,91.0
2024-08-16,16467,10797.0,256.0,19135.0,4678.0,95.0
2024-08-17,4891,5814.0,312.0,8241.0,4748.0,22.0
2024-08-18,2719,4481.0,312.0,6552.0,4748.0,13.0
2024-08-19,16804,10456.0,312.0,19296.0,4748.0,89.0
2024-08-20,17315,11245.0,356.0,20639.0,4842.0,73.0
2024-08-21,17117,11370.0,351.0,21000.0,4757.0,102.0
2024-08-22,15692,11103.0,315.0,20190.0,1804.0,92.0
2024-08-23,16418,10875.0,266.0,19091.0,4616.0,66.0
2024-08-24,4728,6362.0,323.0,8397.0,4935.0,21.0
2024-08-25,2387,4467.0,323.0,6187.0,4935.0,23.0
2024-08-26,16344,10408.0,323.0,19329.0,4935.0,65.0
2024-08-27,17301,11173.0,351.0,20921.0,5004.0,65.0
2024-08-28,16867,11452.0,333.0,21017.0,4644.0,106.0
2024-08-29,17267,11047.0,306.0,20871.0,4774.0,108.0
2024-08-30,16436,10705.0,225.0,19026.0,3925.0,59.0
2024-08-31,4742,5775.0,337.0,8586.0,4967.0,20.0
2024-09-01,2448,4364.0,337.0,6487.0,4967.0,29.0
2024-09-02,15543,9467.0,337.0,17910.0,4967.0,78.0
2024-09-03,16725,10456.0,351.0,19473.0,4826.0,92.0
2024-09-04,16479,10552.0,371.0,19335.0,4528.0,74.0
2024-09-05,16619,10246.0,267.0,19130.0,4713.0,91.0
2024-09-06,15948,10009.0,258.0,18097.0,4621.0,71.0
2024-09-07,4607,6317.0,344.0,8659.0,4797.0,21.0
2024-09-08,2702,4369.0,344.0,6920.0,4797.0,33.0
2024-09-09,16056,9812.0,344.0,17921.0,4797.0,84.0
2024-09-10,16727,10665.0,366.0,19896.0,4629.0,73.0
2024-09-11,16701,10626.0,342.0,19293.0,4750.0,131.0
2024-09-12,16107,10283.0,365.0,18880.0,4627.0,78.0
2024-09-13,15789,10273.0,280.0,18080.0,4378.0,85.0
2024-09-14,4892,6279.0,317.0,9158.0,4726.0,24.0
2024-09-15,2612,4609.0,317.0,7040.0,4726.0,25.0
2024-09-16,15520,10326.0,317.0,18804.0,4726.0,66.0
2024-09-17,17080,11374.0,349.0,20551.0,4878.0,80.0
2024-09-18,16776,11300.0,383.0,20242.0,4401.0,72.0
2024-09-19,16129,10469.0,288.0,19650.0,4557.0,93.0
2024-09-20,485,2537.0,1.0,440.0,37.0,93.0
2024-09-21,28,832.0,1.0,64.0,10.0,93.0
2024-09-22,21,577.0,1.0,49.0,10.0,93.0
2024-09-23,56,1938.0,1.0,67.0,10.0,93.0
2024-09-24,36,78.0,1.0,21.0,3.0,93.0
2024-09-25,21,78.0,1.0,10.0,8.0,93.0
2024-09-26,9,78.0,1.0,13.0,2.0,93.0
2024-09-27,6,78.0,1.0,13.0,2.0,93.0
2024-09-28,1,78.0,1.0,4.0,2.0,93.0
2024-09-29,1,78.0,1.0,3.0,2.0,93.0
